"id:ID",":LABEL","caption","name","incorporationDate","jurisdiction","registrationNumber","address","alephUrl","amount","amountEur","amountUsd","bikCode","bvdId","coatoCode","caemCode","capital","classification","country","mainCountry","currency","dunsCode","description","dissolutionDate","email","fssCode","fnsCode","icijId","idNumber","innCode","ipoCode","irsCode","jibCode","kppCode","keywords","legalForm","mbsCode","modifiedAt","notes","ogrnCode","okopfCode","okpoCode","oksmCode","okvedCode","opencorporatesUrl","alias","pfrNumber","phone","previousName","program","publisher","publisherUrl","retrievedAt","cikCode","swiftBic","sector","sourceUrl","status","summary","taxNumber","taxStatus","topics","vatCode","voenCode","weakAlias","website","wikidataId","wikipediaUrl","ibcRuc"
"entity:a9731d125950c416a2df49f33d17567b18caf98c","Value;Organization;Company;Thing;LegalEntity;Asset","Schloß Hofen - Wissenschafts- und Weiterbildungs-Gesellschaft m.b.H.","Schloß Hofen - Wissenschafts- und Weiterbildungs-Gesellschaft m.b.H.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=065326v","","",""
"entity:a97736eecada8d60cb8e4f58732ca71f10205d86","Value;Organization;Company;Thing;LegalEntity;Asset","EIE Import Gesellschaft mbH","EIE Import Gesellschaft mbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=382049m","","",""
"entity:a9baa20bbe30ad5f32d18dc23568caae70579145","Value;Organization;Company;Thing;LegalEntity;Asset","Sun Company Sonnenstudio Betriebs GmbH","Sun Company Sonnenstudio Betriebs GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=355295v","","",""
"entity:a9d87ec346ed1508db6097d639c84072da13fe27","Value;Organization;Company;Thing;LegalEntity;Asset","Hotel Oberforsthof GmbH","Hotel Oberforsthof GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.oberforsthof.at/","","",""
"entity:a9e3a4faef64446b9eccfd4739f62a07348d12fc","Value;Organization;Company;Thing;LegalEntity;Asset","OÖ Landesholding GmbH","OÖ Landesholding GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:a9fb43720cca5535af106aae03d7ef6ab49c8a86","Value;Organization;Company;Thing;LegalEntity;Asset","Familie & Beruf Management GmbH","Familie & Beruf Management GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.familieundberuf.at/","","",""
"entity:aa0d4ef67c52fe71a39fb95f5c2439e0f55cd01d","Value;Organization;Company;Thing;LegalEntity;Asset","Tourismusregion Mittelkärnten - Erlebnisregion Hochosterwitz kärnten:mitte Gesellschaft mbH","Tourismusregion Mittelkärnten - Erlebnisregion Hochosterwitz kärnten:mitte Gesellschaft mbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:aa35344e18356c67d9593c71a4ab7a6fba1ed55a","Value;Organization;Company;Thing;LegalEntity;Asset","VIVITimmo GmbH","VIVITimmo GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=069610v","","",""
"entity:aa3f7d6d8e3bd7bc797bd93e134a0128ac88cdcd","Value;Organization;Company;Thing;LegalEntity;Asset","Minnich Norbert GmbH & Co KG","Minnich Norbert GmbH & Co KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.minnichmoden.com/; https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=010250z","","",""
"entity:aa4f7ae441a95346fd336349cf0e260c38054f8f","Value;Organization;Company;Thing;LegalEntity;Asset","VB Services für Banken Ges.m.b.H.","VB Services für Banken Ges.m.b.H.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=051722m","","",""
"entity:aa5edd67c7363edb1f7b59c6b2aa6995bf66c381","Value;Organization;Company;Thing;LegalEntity;Asset","VSW Service GmbH","VSW Service GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=324638i","","",""
"entity:aa7a5c77799c6bca0426de415aff8c086101d5c9","Value;Organization;Company;Thing;LegalEntity;Asset","Berchtesgadener Land Bahn GmbH","Berchtesgadener Land Bahn GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:aa7d456908fb181c9ca85d42743d465230e3ba53","Value;Organization;Company;Thing;LegalEntity;Asset","SCWP Consult s.r.o.","SCWP Consult s.r.o.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:aa8813cc7a8fe8eee8f64d4964726c55f9048a01","Value;Organization;Company;Thing;LegalEntity;Asset","Sparkasse Mühlviertel-West Bank Aktiengesellschaft","Sparkasse Mühlviertel-West Bank Aktiengesellschaft","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:aa94af6053c803af5708ada39bd7efe9e48d9444","Value;Organization;Company;Thing;LegalEntity;Asset","Lehartheater GesmbH & Co KG","Lehartheater GesmbH & Co KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.lehartheater.at/; https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=217518f","","",""
"entity:aa95cdbaf411f4c11632e8635bd8b51c23b2c2df","Value;Organization;Company;Thing;LegalEntity;Asset","Marketing St. Pölten GmbH","Marketing St. Pölten GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:aac1aa2e94f4a59db8059009b4106e4e1c956dc3","Value;Organization;Company;Thing;LegalEntity;Asset","HTL d.o.o.","HTL d.o.o.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:aacef2599212a1fa810a2140f5e622ca17edd2c2","Value;Organization;Company;Thing;LegalEntity;Asset","Einlagensicherung AUSTRIA Ges.m.b.H.","Einlagensicherung AUSTRIA Ges.m.b.H.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=481817f","","",""
"entity:ab0d1c080f53ee33dd88153a23221242178dc6c3","Value;Organization;Company;Thing;LegalEntity;Asset","Raiffeisenbank Korneuburg eGen","Raiffeisenbank Korneuburg eGen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:ab16b7ddb2d78a6dab357a1d71c21b8cb9e4d068","Value;Organization;Company;Thing;LegalEntity;Asset","Katarzyna Greco Consult e.U.","Katarzyna Greco Consult e.U.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://kasiagreco.com/","","",""
"entity:ab2176537f71d9d4ba7e985108fc0dd4dfb61b82","Value;Organization;Company;Thing;LegalEntity;Asset","Vivea Umhausen GmbH","Vivea Umhausen GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:ab3453498cf91629abc6e3b05a9ff688f71e8f11","Value;Organization;Company;Thing;LegalEntity;Asset","RegEntBet Invest GmbH","RegEntBet Invest GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:ab361d8b9694ba73013c8b67aae50df47487f712","Value;Organization;Company;Thing;LegalEntity;Asset","NMI Invest GmbH","NMI Invest GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=465181s","","",""
"entity:ab3e007fa2add042c5a1ce37f01967452679e215","Value;Organization;Company;Thing;LegalEntity;Asset","OÖ Innovationsholding GmbH","OÖ Innovationsholding GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:ab40f7ea9f3cc25f5fde3dfa1fd30a43d0e49aab","Value;Organization;Company;Thing;LegalEntity;Asset","Riesneralm - Bergbahnen Gesellschaft m.b.H. & Co. KG.","Riesneralm - Bergbahnen Gesellschaft m.b.H. & Co. KG.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=015741z","","",""
"entity:ab4cd1e77991d342a15da85e3959e3912d837878","Value;Organization;Company;Thing;LegalEntity;Asset","Sparkasse der Stadt Leoben","Sparkasse der Stadt Leoben","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:ab6ec6eb3040cae7fb421e6f99956d2e9d2d54b7","Value;Organization;Company;Thing;LegalEntity;Asset","Landwirtschaftliche Besitzfestigungsgenossenschaft Salzburg registrierte Genossenschaft mit beschränkter Haftung","Landwirtschaftliche Besitzfestigungsgenossenschaft Salzburg registrierte Genossenschaft mit beschränkter Haftung","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:ab89ffa8eec707b6f08af4bd08e386fe0cd7b80b","Value;Organization;Company;Thing;LegalEntity;Asset","Lighthouse Link Society GmbH in Liqu.","Lighthouse Link Society GmbH in Liqu.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:ab8f2dfe8ef81e6e1f0b3c83c8a011a211be6d73","Value;Organization;Company;Thing;LegalEntity;Asset","Galerie Schloss Parz Kunstzentrum OG","Galerie Schloss Parz Kunstzentrum OG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www1.galerieschlossparz.at/","","",""
"entity:aba28931b870de4d35d41b418f1b7cc0e344e8f1","Value;Organization;Company;Thing;LegalEntity;Asset","Intercontainer Interfrigo (ICF) S.A. i.L.","Intercontainer Interfrigo (ICF) S.A. i.L.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:abe5a30c47dd3cbe0e8fcf414af08b43aaf6e499","Value;Organization;Company;Thing;LegalEntity;Asset","Biosphärenpark Wienerwald Management Gesellschaft m.b.H.","Biosphärenpark Wienerwald Management Gesellschaft m.b.H.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:abe9cef2660c9b9cd158388c4c9c5663a32baa77","Value;Organization;Company;Thing;LegalEntity;Asset","TOGETHER CCA GmbH","TOGETHER CCA GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=202498t","","",""
"entity:ac0232a84d83df5b6dfdf63f6ccf25f8487db2da","Value;Organization;Company;Thing;LegalEntity;Asset","ÖBB-Stiftungs Management Gesellschaft mbH","ÖBB-Stiftungs Management Gesellschaft mbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=264357k","","",""
"entity:ac177da443a62089c9ff5f3aa79bd2418f157b34","Value;Organization;Company;Thing;LegalEntity;Asset","Wiener Neustadt Holding GmbH","Wiener Neustadt Holding GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:ac31016e6700a71459299742c145391144d16b70","Value;Organization;Company;Thing;LegalEntity;Asset","Entwicklungsagentur Kärnten GmbH","Entwicklungsagentur Kärnten GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.madeinkaernten.at/","","",""
"entity:ac3a9de4ca47af881324091540ba12604ab7f88d","Value;Organization;Company;Thing;LegalEntity;Asset","NEUE HEIMAT TIROL Gemeinnützige WohnungsGmbH","NEUE HEIMAT TIROL Gemeinnützige WohnungsGmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://neueheimat.tirol/","","",""
"entity:ac4af3d13f7f7dee4d3bc74db4f63853623742b4","Value;Organization;Company;Thing;LegalEntity;Asset","Raiffeisen Salzburg Versicherungsmakler GmbH","Raiffeisen Salzburg Versicherungsmakler GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=216148s","","",""
"entity:ac541b031580cd6c3c8fcbb29ee47fd71a98f007","Value;Organization;Company;Thing;LegalEntity;Asset","WIEN ENERGIE TownTown GmbH","WIEN ENERGIE TownTown GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=210857i","","",""
"entity:ac687fbb6beefaa651671f2ba0815bb5dfe67a7f","Value;Organization;Company;Thing;LegalEntity;Asset","ARZ Allgemeines Rechenzentrum GmbH","ARZ Allgemeines Rechenzentrum GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=038653v","","",""
"entity:ac99c6e3d2ee3258608ded41e2da189a14d7bda3","Value;Organization;Company;Thing;LegalEntity;Asset","DTH-Projektentwicklungs-GmbH","DTH-Projektentwicklungs-GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=532005k","","",""
"entity:acae2ae5148d6a9db799d09bafc00a7e59acd53b","Value;Organization;Company;Thing;LegalEntity;Asset","Aspern E16-Alpha Projektentwicklungs GmbH","Aspern E16-Alpha Projektentwicklungs GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=543169d","","",""
"entity:ad247f5432c6cc7288984ddc090ff90637d7df92","Value;Organization;Company;Thing;LegalEntity;Asset","Schmidl GmbH","Schmidl GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:ad274cf75cd3965537662bbf62a802891cbdfbb2","Value;Organization;Company;Thing;LegalEntity;Asset","Obermoser GmbH","Obermoser GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:ad2e82b91dbd0ed4fbe40c74e64f3b5175d5a760","Value;Organization;Company;Thing;LegalEntity;Asset","Gemeindeinformatikzentrum Kärnten GIZ-K GmbH","Gemeindeinformatikzentrum Kärnten GIZ-K GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://giz-k.at/","","",""
"entity:ad407e2c461f49574b0599c7ec2121c07a3414d5","Value;Organization;Company;Thing;LegalEntity;Asset","Born messing manufactur GmbH in Liqu.","Born messing manufactur GmbH in Liqu.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:ad58c55bb4a908f6e124d79259515206687e3906","Value;Organization;Company;Thing;LegalEntity;Asset","Bahnbau Wels GmbH","Bahnbau Wels GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=229474m","","",""
"entity:ad7b827448383a823a99560da80f7681fc6fd58c","Value;Organization;Company;Thing;LegalEntity;Asset","Transfercenter für Kunststofftechnik GmbH","Transfercenter für Kunststofftechnik GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=304141t","","",""
"entity:ad96c1f8bbc8c73fabb9fe46802b851105781ac4","Value;Organization;Company;Thing;LegalEntity;Asset","AUSSENWERBUNG Dr. Heinrich Schuster GmbH","AUSSENWERBUNG Dr. Heinrich Schuster GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
