"id",":TYPE",":START_ID",":END_ID","endDate","percentage","startDate","alephUrl","sharesCurrency","date","description","legalBasis","modifiedAt","sharesCount","publisher","publisherUrl","recordId","retrievedAt","role","sourceUrl","status","summary","ownershipType","sharesType","sharesValue"
"0e05e4810b4d925ae9fff5f45922d8792e1643f3","OWNERSHIP","entity:63814aa19c46713a4aa8792382c86f7700d0f962","entity:d73e76f965c11515b8a6b30cff735f706bff2e40","","66.10","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"0e2217783e32ed035da19d621797aa4836cf3889","OWNERSHIP","entity:a46c2b4b63618df6ae32c9a3e0964ccca956ead3","entity:5073040600c0be10fa2217d5835bf255bf1235fa","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"0e2ea3e92d890ef725636738365ac287ddb507cf","OWNERSHIP","entity:2ad2003a1268291bd32b62631689aaa26fe58a6c","entity:ab361d8b9694ba73013c8b67aae50df47487f712","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"0e7c8b46aaea400c74af286453a2f1bf6a93e988","OWNERSHIP","entity:aa8813cc7a8fe8eee8f64d4964726c55f9048a01","entity:e6afa37b7589892126ac8ff8100da5cb18cfd634","","17.96","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"0eb2b44bd48da9207e187c9c4c696f16bfca3d82","OWNERSHIP","entity:d5abd6bf591515cb0db94ccc906835ab14f4d52b","entity:0a24e71364c34391807e5263f404680f61f03972","","13.50","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"0f28fa91a45a1933d45f1abf67e9f7fe562fa396","OWNERSHIP","entity:8524f5a8484f8b193cae23c60e948f40d40d9ab3","entity:43c25fac2964a25a4dc723e7c20aeed574e20f40","","25.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"0f2b1149cd7662af35224b00ee21a070961f1d4c","OWNERSHIP","entity:2ad2003a1268291bd32b62631689aaa26fe58a6c","entity:9298b4bca1fcdd7ccee7dacd3c93a6dab997633c","","100.00","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"0f6fb7b7f259b40cad7b9a392eaa6e92e57a2d3a","OWNERSHIP","entity:3323644a53eac81784a278a663065da9d42bc5a4","entity:e4d19294dacc2b0921c5327406159cf0dcbada59","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"0f76afa87b020cca611a2e3829376cebec9389a4","OWNERSHIP","entity:d23be912f083eb9227d1bd065a642ab7654e8170","entity:db20c258d06e1fb48d3a03d9b1c1a516637e2772","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"0f97b58c43e5ed83701a75c91212c397c31fd941","OWNERSHIP","entity:e3e0a1e12c68449c486807012192682895e0926e","entity:13f0fa835aefe5d58ef8fcfa37519ac034d69ecc","","15.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"0fb26ee91f95618f2f3cb4bce32853c3575c0fc0","OWNERSHIP","entity:7102118e771845320d88af196e29375455eb41f6","entity:6d50dd9bd90b77d6c91bb9e2cbfc0f0b336a9852","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"0fc4865fe92131e155383ed36ce86fe444f3bb9b","OWNERSHIP","entity:a7ad7d6e889fb9e58e0d7b470eeec08e5a646da4","entity:9659043756ec06733fb9371605db040a23a1bc96","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"0fd6fe8c45694af8bd7eab0de539c96b9e4fbba9","OWNERSHIP","entity:6d7130be11dc716efde8652c886ffe9eb7550c8f","entity:e50269a43d003ea041bbaa826e1dcd9bbef3a5bc","","99.80","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"0ffa7ef99d2d1d712a83df0dc770efa016104f51","OWNERSHIP","entity:ee4b1b2498cb1ed8b6277784881e57ac34f70687","entity:ba90c538f200b2afebe6e39538684c835cd521e5","","25.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"10122d74c03cde853c5e7e0ba0416195858f5095","OWNERSHIP","entity:959ff98982dbd2f0df4f024bdc372013eec9a020","entity:8782d49d6f369191d52aaa407111095536157227","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"106d4d8febf4370e17c68112250d456a8bd6edc0","OWNERSHIP","entity:1d9b7c31a07ea99691fcff181396f640551dca05","entity:2fc5882d3e04ee84f3f93105db8254e7e005e944","","20.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"109095264cc457566c0c5689f0fe19994ce2aede","OWNERSHIP","entity:78e3fe9980600b3115413e60e0b05354c0615a5c","entity:e10fb767721cda7b583565e1b42d002c40a40438","","9.50","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"10ac644a542a29d25e15641ee8af694825f67316","OWNERSHIP","entity:8782bf402ab2e722e1150ca125677a6d5a70a782","entity:7e756fa649c52baff789a858b3ee90af83958910","","24.40","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"10f5d6be63a5115deae881767e6dd64c589478a7","OWNERSHIP","entity:843bd8be249e983246d0e85aa2e27aaa620be68a","entity:a7611da336736098d530b12edf0a6ef94e63d72f","","50.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"10f7abb48b747fd12efa5d3f7faefd602a4a95ff","OWNERSHIP","entity:bc6fd916809eee44ce63b03a4221c0f99f2ea32c","entity:416635fc5fc7e781e72c84bcdb507aeb01e42ef9","","49.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"110e126842d0e5eae5743145c54ae52bc6e488a1","OWNERSHIP","entity:bf07aafc75d928f82f42bf8e2a1eda9d812acbe2","entity:2dbcda497c178bbee02741b3fb948c6f21b67e24","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"113cf2d8dbb7f5043065de391348de2815115934","OWNERSHIP","entity:8524f5a8484f8b193cae23c60e948f40d40d9ab3","entity:e0f8c353eb265e76a4dcc503ed1d615237095307","","","","","","","","","","","","","","","","","","","KOMMANDITIST","",""
"1143dd52611aa31989a2cf041e3b7eb448c4c03f","OWNERSHIP","entity:3fd627fb4b0ec8f0c5155c1ba2e0bfbcbd34c629","entity:623629709e8cb2b2913a7e3f49a191baffdc4451","","","","","","","","","","","","","","","","","","","","",""
"114b8ce90c68aa8046182687cff6c71652808605","OWNERSHIP","entity:ab2176537f71d9d4ba7e985108fc0dd4dfb61b82","entity:5e8c8647b8d50537b31323b99d74c14e0a36b214","","","","","","","","","","","","","","","","","","","UNBESCHRÄNKT HAFTENDER GESELLSCHAFTER","",""
"115b912dd54bdc85cb608b32743c9dc7f9b853e2","OWNERSHIP","entity:6d7130be11dc716efde8652c886ffe9eb7550c8f","entity:4a0287222c68b9da44c8caa891c4701d0cd66d71","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"1160f45f9d8a69d048afa77a91e1179a8743948f","OWNERSHIP","entity:78e3fe9980600b3115413e60e0b05354c0615a5c","entity:c14d20ba1a749b32ee62c43300f4ff7fe40bb25b","","10.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"1162b1413dfe2d6a3a7e0bd2a6b9cec2d9b77ced","OWNERSHIP","entity:091e2af981b8101288f427f37e8e28d3386f4a22","entity:c4c5da63818c512147653ad74f177edc1d4b3184","","48.93","","","","","","","","","","","","","","","","","AKTIONÄR","",""
"117a7b6646346db1f0788bbb465541fb41216610","OWNERSHIP","entity:ada9953546d01b1021d37a6939decc707cbeea35","entity:01af89f35432574da07127d21ea2fa4d2b422c0d","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"11816a3851967a9b3f27761ded51bccb027f4b78","OWNERSHIP","entity:e9bc946244d448e2805da840b35ee40220144326","entity:f08e93d11106f1c230d54c1c6317321b6e69948b","","90.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"11894c3d728102f5f8bdff3b9d04e881a595c443","OWNERSHIP","entity:3ab582b31e7ee4f2c91ee22e6de699c16fca742f","entity:089161a60bc22c52eb94d39a50a2c270ddac2780","","0.04","","","","","","","","","","","","","","","","","AKTIONÄR","",""
"11d0b06f3864c8f0b80a4c52fc0f85810660ae9e","OWNERSHIP","entity:3eff54a492893d16d5c0527aedfcc414fb5529da","entity:d118c3ecfa6e6c20e2d497ef866a5155fd62e7ec","","3.73","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"11e5bf690f92e172411c9d3b9f5e83f62af033e5","OWNERSHIP","entity:a46c2b4b63618df6ae32c9a3e0964ccca956ead3","entity:f821c8d1f7943f801c6f5b7468a4be0ee281a122","","12.50","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"126a3d5ddd48f68cfbdf6a866ae8cf746c8642ef","OWNERSHIP","entity:0d6e201238ac04f242ad5fbfc5d9ce22c56c52d4","entity:2d77979a63ccea176fa1667cb7141c81cd8e8394","","25.10","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"1282d3811b1e9ba4c8cba93166e777f2c7b53c74","OWNERSHIP","entity:76b44fbe1d939c08a63e0ec758f702e8c6b78aa1","entity:be5584b040b1a9243f956d2675bb10648c227716","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"12be4dec2418c02ba1a39d5f70827e6030f2a2cf","OWNERSHIP","entity:2ad2003a1268291bd32b62631689aaa26fe58a6c","entity:d499ae1da06ba35ba30256028624f5d2bc510300","","97.23","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"133857d6cb46f1bb6253b9bd7b1e7d567267a278","OWNERSHIP","entity:83aa9f215e3f997b1a067641cbb935d928183781","entity:155e81fba4331bf2f809c5ec98277000e9f5e6d3","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"13787e20eb01c8670c036cc9e83c23b2b4106341","OWNERSHIP","entity:2ad2003a1268291bd32b62631689aaa26fe58a6c","entity:f5a8bdc7504a4243b2e26a4ad1310facc68603bf","","100.00","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"138eb0114fb4260a9fec3c52a8752066c8760576","OWNERSHIP","entity:959ff98982dbd2f0df4f024bdc372013eec9a020","entity:8e1e4b6e34ca34c0a928b0274a361aa1083d1221","","","","","","","","","","","","","","","","","","","KOMMANDITIST","",""
"139cd67b56053b4b344119026344b54ee8258185","OWNERSHIP","entity:6d7130be11dc716efde8652c886ffe9eb7550c8f","entity:6e559769475103eb993e1e8426a02c0a2e5420d0","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"13a7c93a54f12c759d06e078ea764793d93701ed","OWNERSHIP","entity:5b74cb317484d44d757cbf04fd259a4715653ad3","entity:d8dae12d94f56904649d9e0a991bc5fbd93bb360","","33.33","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"13f5516330f50b8fbc16552b61a9a20fda58a14e","OWNERSHIP","entity:6a890c6c9a6bde80b41109682dd380404d22cef4","entity:a16168efe3d2acc8e72a6229101ad770e599f010","","90.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"13fea59bc37662df2eecf92aaa2e4d0d659aaf77","OWNERSHIP","entity:f5ff62e5bd9c76bfde73f6dab2f6bf2cbb25ef92","entity:0e8d15473e8c01b2186a948966cb2f8809f1bde1","","29.81","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"13ff0667648aebbcb33502bb64a09515ba5b3c00","OWNERSHIP","entity:f01523ecef2f83bc7c69864b65f930211da0b8dc","entity:f99a9fde6230d49be8cb92b5b52d4b7d3689fa35","","51.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"142548d5cf51331393b8371195f9246887771a27","OWNERSHIP","entity:2ad2003a1268291bd32b62631689aaa26fe58a6c","entity:185a4915471b6a7e78586aac9a630da2cea7be4d","","100.00","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"143493d48a22cc4c6c04f1cda05ffa3127ee6959","OWNERSHIP","entity:56234f736e99da18b98fd7487b452b2a5a873de9","entity:a359a739995225ebc862006cee0c3cef2cc91632","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"143528d7af61e1112bfbbbd6545cdbb5e85e1140","OWNERSHIP","entity:2594a37958bcb9672de0a5ec61e7d3b9d987e17f","entity:93d5f0dee5968444cfb950302f252a955e11f03e","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"145fbb8b8f97cf7712d560096e35d91132a8671d","OWNERSHIP","entity:091e2af981b8101288f427f37e8e28d3386f4a22","entity:ac4af3d13f7f7dee4d3bc74db4f63853623742b4","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"14ba6348ae60762ef4159375cc168fca27c58425","OWNERSHIP","entity:8c9ba6e2368f1a6bc0c97656c2787f37b31f64b9","entity:732fcf326bf0b71ec72467fb90447da2c28cdc7e","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"14dc786dca66de8ff2bd3756f012539e06281feb","OWNERSHIP","entity:27e604c937ad02e641540b8bd2d3be2f187b3deb","entity:82025b2288f5141d6ef6c265290e3a9c063fa4e4","","0.20","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"1528e15c68af9fc3a7644431af4a58e92fb53cca","OWNERSHIP","entity:8db6f621e2997555afdf9de8e2c3dfc1b4f2162e","entity:e2159996739d41dbe0680f3b5f59039ffe0c06ea","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"154138afaf71ee007498dcbb092ede7b5accc576","OWNERSHIP","entity:959ff98982dbd2f0df4f024bdc372013eec9a020","entity:45409e96aa5ef68585d666c7dd2401fe8ea91784","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"157dfd888adf4d7f7072cfdafff402f652bc52d6","OWNERSHIP","entity:e3e0a1e12c68449c486807012192682895e0926e","entity:ce192e699e6e44206b4ea5831d1e3901c9dc5736","","","","","","","","","","","","","","","","","","","KOMMANDITIST","",""
"1595d7b798c61df3c4cfd006c2ada2bfd3538172","OWNERSHIP","entity:091e2af981b8101288f427f37e8e28d3386f4a22","entity:5d6cd244e5c3efbbbc0edfdece0e9c35217b943b","","3.50","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"159f9e95b0261558b9eb4dea91b60ba98a69c7a3","OWNERSHIP","entity:a9565ff2973eb4a5ac5fb57d31bb654e1a452478","entity:30fc847113256a67f5642bf00727c44c4b3f30f9","","","","","","","","","","","","","","","","","","","UNBESCHRÄNKT HAFTENDER GESELLSCHAFTER","",""
"15ab9254c90b7c21c06cba334b2724c12c0a8f62","OWNERSHIP","entity:3323644a53eac81784a278a663065da9d42bc5a4","entity:4a527bca5998d2e7001932ad3758fd988092a9ff","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"15b2db62c23f437702ae89624af6d1c33e306a0a","OWNERSHIP","entity:3323644a53eac81784a278a663065da9d42bc5a4","entity:15b3661d30aaabe476854801bb5dd52e174787a0","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"15c648016b2557f463379debfe4633bfee3c56d0","OWNERSHIP","entity:18c82701beaa4e09efccd84d4450c733ef2e9c8a","entity:375ea110946c2f0a173ec6a3986a94f44e2e224f","","100.00","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"15c70edc5844782878edc51c923eb3ecdaf66e9f","OWNERSHIP","entity:c2b0ca16acf5fd6a54acb6cbeae9a2ed503a00df","entity:b9d24edf718ae3e177f96917ffaef77c495a7443","","","","","","","","","","","","","","","","","","","","",""
"160ac3cff1fc9e28802869ec70f42202a1dd6e38","OWNERSHIP","entity:31fb02ea15b642a169ee418a03909b676aa2d1f8","entity:cf025a3432d51ab052f3a07cc6ce48fd53555a82","","50.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"16331786f5de54e05c833a417e6bc54119abc920","OWNERSHIP","entity:e8fefd76c336b6db799466dc87c640bab9ee29e0","entity:703191e7ecc98fc1ad0702dfdcbd3d54250c6354","","16.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"16aa44eaf56ba8937117b92578fab70ea4fb2f45","OWNERSHIP","entity:54302392f5551f56f9259e0981c06dc3ddd17749","entity:28bb9b8b793443ec02ada30c6433a2086ef6a0c0","","35.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"1764d33ca57f7263ba12e28716ed71723facbbf4","OWNERSHIP","entity:8a56d287ab6dbb07602944d6a7327e5ac98c0f59","entity:146f0f8f836927b3374424e0ee9a17f669b1bcd1","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"17aa849bd043ca555645e5ef02f94eb6fe3bc6d0","OWNERSHIP","entity:3103886279fea57b176a517db45da1b9400aab5e","entity:e4e361eb643f212d0c1ee00776b0df99f786aedd","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"17caee66c821dda6e89e583713ca02cf30f49fa7","OWNERSHIP","entity:585e7807be5ff23d4d6d947d87938249d5412b3a","entity:c8239899e7691f21922d9e290642f74aa40a2288","","26.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"17d5c00e6e8355392edad0fa83af3f22b9143b87","OWNERSHIP","entity:e8fefd76c336b6db799466dc87c640bab9ee29e0","entity:8b6a1697f3201dfc35d0daa04d2cde22596e0aae","","4.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"17ea9540f5e8f630e83787b17353a68a78acd478","OWNERSHIP","entity:959ff98982dbd2f0df4f024bdc372013eec9a020","entity:c5b79877f5f1c224f9cdd1032c83bdf78acc715d","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"17f61dde315b89d297271966cadea0c54f432590","OWNERSHIP","entity:daca426fbb1686139dd54733fbd2d37c3993c0dc","entity:c603724431c2b22737269293f0bb52fdf55bf3df","","51.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"181076425fe131beafef7f10d0c3e53e555af3ea","OWNERSHIP","entity:6822363a2e8c04ca761b2b33c3a13a396c6e3fc9","entity:26533f6eeecc28950ea1577cabd680b1265f45f6","","44.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"1849cdbe83e73b63db5a25055e5f0f0a208f9573","OWNERSHIP","entity:3ab582b31e7ee4f2c91ee22e6de699c16fca742f","entity:cad0fdd59583d630c878ed7dea010c3931b2e718","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"185d4ee1ea34f6b64462d181e24672b7a6054f8c","OWNERSHIP","entity:d80a9d65715fafb9e31a20cebdc240164e4628ba","entity:9f2e13c8de9287ef45be21497d86832def7de48a","","30.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"187cf274878886bbf2c1689f814f369eefd4cd11","OWNERSHIP","entity:227884a814e885c783dacfbd013a76fce1d37c73","entity:e75f1544073730cfdd5b7bc050215c1f3154d31c","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"1889aedead59c0808a4c12b805b8f0300da70cd4","OWNERSHIP","entity:8e4545cdf9bc7a6132b02a11ce341dcd97e15f0c","entity:aba28931b870de4d35d41b418f1b7cc0e344e8f1","","3.53","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"18aa401c004cbf3dfc72a6cee826011e9d8017fa","OWNERSHIP","entity:a4271ab7fa3c3c25ac5c7cf77500341e63e5dda5","entity:a70256fa69a65a1caee392357bedb32c7b8581f9","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"18dcde42b55c387877378d1d556dd3d9a334cac8","OWNERSHIP","entity:249a9f79050e41dd7c261088eb8baa653e872de3","entity:547b60b5b533d48bb5271047e5fb7700e9241da4","","99.90","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"18ff672e7eb0c870bf65abbfdf6de492691c5534","OWNERSHIP","entity:bf4eb05c79742b9c7d33b55ec9c39690510207b0","entity:9ec5998c0330469f93d3cca486f9b596b95405dc","","3.35","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"19299819513052f846586b96e712d44826ba1d99","OWNERSHIP","entity:8c9ba6e2368f1a6bc0c97656c2787f37b31f64b9","entity:2401644edd129a17d2929fad63818864705d5ef5","","33.33","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"1935924bdeffd08ca0bee342409873a5df849ee4","OWNERSHIP","entity:204836de262c2872d1b822e2404f3da91ed5dfbd","entity:720cdda31009e1ee5ca2b84a6e82da066f0bf561","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"1946a1ecf131a10b2997240a369c5008ab77d524","OWNERSHIP","entity:ade7a40f7537e8b9eb12a67f66e1a0e4c9f5a48a","entity:f2f7b0cfdb68f950a888f79c9af196de67681f59","","","","","","","","","","","","","","","","","","","UNBESCHRÄNKT HAFTENDER GESELLSCHAFTER","",""
"196595712ceac466dcba813999dccc11c059f5e5","OWNERSHIP","entity:4f525d7b5bb9edb9f074f45ff4c366d31d51343e","entity:830195d76e3f7ad54fe8bb760695de45d3a433fe","","","","","","","","","","","","","","","","","","","KOMMANDITIST","",""
"197d24b1be0f4274da1cea36cd74d10197dff489","OWNERSHIP","entity:c2d64c9e7b0f887c013df20618fcdb3668ceac97","entity:b2bc1df692e884b7ab66e65223259227bf41d82d","","50.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"19b4034b5feb2d1839bd364f77933580acd8b4ba","OWNERSHIP","entity:bd66e4a4b3d7475b2ad7cd16bd48a041a531f6ec","entity:4a42d8f4590eab3b2e1ea3673aba7911e68400e4","","26.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"19b698bc350af88d20c4ae25d34015a300e7fdb7","OWNERSHIP","entity:d55eeca95e40fb4dfe3694a2d6084231c6564ab8","entity:61fe1f280af4c84b5de430a040bd30bd3f44f3ce","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"19ca44936f15e7de9701b3115ebc8d434a549350","OWNERSHIP","entity:a472224bdadfa589b651a4d4640a4b5cf7838556","entity:f7fabd7a6be015bc956772547a450cc98a54b5a8","","15.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"19d5bfd63ce21c4f343b374539121a18387f7b01","OWNERSHIP","entity:3fd627fb4b0ec8f0c5155c1ba2e0bfbcbd34c629","entity:9480c5863a73cff3840324fa80943ed20a0b2f8e","","","","","","","","","","","","","","","","","","","","",""
"1a04a3e4ebb60dd511d5ce1cdc7ff5c2364f1f0b","OWNERSHIP","entity:bd66e4a4b3d7475b2ad7cd16bd48a041a531f6ec","entity:d30ffc7cc7732130d3ca40dc24f783afe3e16814","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"1a2594ad037fca04d2754ca1ec9a4c405a2097b0","OWNERSHIP","entity:ada9953546d01b1021d37a6939decc707cbeea35","entity:a576fcf78b748f5ca8fdeec6304f82b4ba85b96a","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"1a3fae43b61fe23bc70ab21d263899e8eebecea1","OWNERSHIP","entity:bdc7128283468b81a31eceb28c79157a68edf682","entity:208f1d6fa82641fc791a3ef3c7de0c9526446c15","","59.92","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"1a5028bb4ecf10ed652cc64a02f7f3f6d52ce8fb","OWNERSHIP","entity:dcbdf7de5f9d5c1c5b9b4a796bb1c3e921f9d4dc","entity:b606f280ea5d28cef0cf9f721f6156ee61c1c61d","","51.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"1a68cddc4230d26b086070a3af3f2073bf2a81bd","OWNERSHIP","entity:76b44fbe1d939c08a63e0ec758f702e8c6b78aa1","entity:cc01af3a113b7acdd1335d04e5ce80a1ca792b4b","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"1a7cdee4ed471f11cb3682d44fe23b6a8722e37b","OWNERSHIP","entity:8524f5a8484f8b193cae23c60e948f40d40d9ab3","entity:4769ff797f4dd31dcdc9eacaa45ac04e9aa8472f","","75.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
